Id,overall qual,overall cond,gr liv area,garage area,kitchen abvgr,overall qual^2,overall qual overall cond,overall qual gr liv area,overall qual garage area,overall qual kitchen abvgr,overall cond^2,overall cond gr liv area,overall cond garage area,overall cond kitchen abvgr,gr liv area^2,gr liv area garage area,gr liv area kitchen abvgr,garage area^2,garage area kitchen abvgr,kitchen abvgr^2,saleprice
1257,5.0,6.0,1558.0,288.0,1.0,25.0,30.0,7790.0,1440.0,5.0,36.0,9348.0,1728.0,6.0,2427364.0,448704.0,1558.0,82944.0,288.0,1.0,140000
2894,6.0,5.0,1650.0,518.0,1.0,36.0,30.0,9900.0,3108.0,6.0,25.0,8250.0,2590.0,5.0,2722500.0,854700.0,1650.0,268324.0,518.0,1.0,250764
1062,8.0,5.0,2088.0,656.0,1.0,64.0,40.0,16704.0,5248.0,8.0,25.0,10440.0,3280.0,5.0,4359744.0,1369728.0,2088.0,430336.0,656.0,1.0,250000
1729,6.0,5.0,1536.0,400.0,1.0,36.0,30.0,9216.0,2400.0,6.0,25.0,7680.0,2000.0,5.0,2359296.0,614400.0,1536.0,160000.0,400.0,1.0,176000
1925,6.0,6.0,1721.0,464.0,1.0,36.0,36.0,10326.0,2784.0,6.0,36.0,10326.0,2784.0,6.0,2961841.0,798544.0,1721.0,215296.0,464.0,1.0,174850
415,6.0,5.0,1548.0,440.0,1.0,36.0,30.0,9288.0,2640.0,6.0,25.0,7740.0,2200.0,5.0,2396304.0,681120.0,1548.0,193600.0,440.0,1.0,147000
78,6.0,5.0,918.0,264.0,1.0,36.0,30.0,5508.0,1584.0,6.0,25.0,4590.0,1320.0,5.0,842724.0,242352.0,918.0,69696.0,264.0,1.0,99500
428,9.0,5.0,2690.0,864.0,1.0,81.0,45.0,24210.0,7776.0,9.0,25.0,13450.0,4320.0,5.0,7236100.0,2324160.0,2690.0,746496.0,864.0,1.0,398800
1756,6.0,5.0,1647.0,460.0,1.0,36.0,30.0,9882.0,2760.0,6.0,25.0,8235.0,2300.0,5.0,2712609.0,757620.0,1647.0,211600.0,460.0,1.0,175000
1280,5.0,7.0,825.0,350.0,1.0,25.0,35.0,4125.0,1750.0,5.0,49.0,5775.0,2450.0,7.0,680625.0,288750.0,825.0,122500.0,350.0,1.0,109500
1928,6.0,3.0,1657.0,484.0,1.0,36.0,18.0,9942.0,2904.0,6.0,9.0,4971.0,1452.0,3.0,2745649.0,801988.0,1657.0,234256.0,484.0,1.0,163500
2671,4.0,5.0,788.0,0.0,1.0,16.0,20.0,3152.0,0.0,4.0,25.0,3940.0,0.0,5.0,620944.0,0.0,788.0,0.0,0.0,1.0,100000
2501,8.0,5.0,2826.0,888.0,1.0,64.0,40.0,22608.0,7104.0,8.0,25.0,14130.0,4440.0,5.0,7986276.0,2509488.0,2826.0,788544.0,888.0,1.0,334000
225,5.0,5.0,864.0,280.0,1.0,25.0,25.0,4320.0,1400.0,5.0,25.0,4320.0,1400.0,5.0,746496.0,241920.0,864.0,78400.0,280.0,1.0,137250
2317,7.0,5.0,2462.0,576.0,1.0,49.0,35.0,17234.0,4032.0,7.0,25.0,12310.0,2880.0,5.0,6061444.0,1418112.0,2462.0,331776.0,576.0,1.0,320000
160,5.0,7.0,1287.0,576.0,1.0,25.0,35.0,6435.0,2880.0,5.0,49.0,9009.0,4032.0,7.0,1656369.0,741312.0,1287.0,331776.0,576.0,1.0,162000
100,7.0,5.0,1478.0,484.0,1.0,49.0,35.0,10346.0,3388.0,7.0,25.0,7390.0,2420.0,5.0,2184484.0,715352.0,1478.0,234256.0,484.0,1.0,222000
482,7.0,5.0,1342.0,393.0,1.0,49.0,35.0,9394.0,2751.0,7.0,25.0,6710.0,1965.0,5.0,1800964.0,527406.0,1342.0,154449.0,393.0,1.0,178000
177,5.0,7.0,804.0,240.0,1.0,25.0,35.0,4020.0,1200.0,5.0,49.0,5628.0,1680.0,7.0,646416.0,192960.0,804.0,57600.0,240.0,1.0,119000
1971,5.0,5.0,1812.0,264.0,1.0,25.0,25.0,9060.0,1320.0,5.0,25.0,9060.0,1320.0,5.0,3283344.0,478368.0,1812.0,69696.0,264.0,1.0,169500
484,7.0,5.0,2256.0,554.0,1.0,49.0,35.0,15792.0,3878.0,7.0,25.0,11280.0,2770.0,5.0,5089536.0,1249824.0,2256.0,306916.0,554.0,1.0,236000
1561,8.0,5.0,1648.0,525.0,1.0,64.0,40.0,13184.0,4200.0,8.0,25.0,8240.0,2625.0,5.0,2715904.0,865200.0,1648.0,275625.0,525.0,1.0,294464
992,6.0,5.0,2112.0,576.0,1.0,36.0,30.0,12672.0,3456.0,6.0,25.0,10560.0,2880.0,5.0,4460544.0,1216512.0,2112.0,331776.0,576.0,1.0,206900
73,7.0,5.0,2084.0,618.0,1.0,49.0,35.0,14588.0,4326.0,7.0,25.0,10420.0,3090.0,5.0,4343056.0,1287912.0,2084.0,381924.0,618.0,1.0,233000
2646,6.0,5.0,1032.0,280.0,1.0,36.0,30.0,6192.0,1680.0,6.0,25.0,5160.0,1400.0,5.0,1065024.0,288960.0,1032.0,78400.0,280.0,1.0,108000
994,6.0,5.0,1470.0,420.0,1.0,36.0,30.0,8820.0,2520.0,6.0,25.0,7350.0,2100.0,5.0,2160900.0,617400.0,1470.0,176400.0,420.0,1.0,165000
2138,5.0,5.0,1040.0,748.0,1.0,25.0,25.0,5200.0,3740.0,5.0,25.0,5200.0,3740.0,5.0,1081600.0,777920.0,1040.0,559504.0,748.0,1.0,134900
2013,5.0,7.0,884.0,240.0,1.0,25.0,35.0,4420.0,1200.0,5.0,49.0,6188.0,1680.0,7.0,781456.0,212160.0,884.0,57600.0,240.0,1.0,113000
2126,5.0,5.0,1097.0,242.0,1.0,25.0,25.0,5485.0,1210.0,5.0,25.0,5485.0,1210.0,5.0,1203409.0,265474.0,1097.0,58564.0,242.0,1.0,147900
898,5.0,8.0,864.0,0.0,1.0,25.0,40.0,4320.0,0.0,5.0,64.0,6912.0,0.0,8.0,746496.0,0.0,864.0,0.0,0.0,1.0,99900
1048,6.0,6.0,1456.0,460.0,1.0,36.0,36.0,8736.0,2760.0,6.0,36.0,8736.0,2760.0,6.0,2119936.0,669760.0,1456.0,211600.0,460.0,1.0,143000
2676,6.0,6.0,1176.0,528.0,1.0,36.0,36.0,7056.0,3168.0,6.0,36.0,7056.0,3168.0,6.0,1382976.0,620928.0,1176.0,278784.0,528.0,1.0,114500
2498,5.0,6.0,941.0,288.0,1.0,25.0,30.0,4705.0,1440.0,5.0,36.0,5646.0,1728.0,6.0,885481.0,271008.0,941.0,82944.0,288.0,1.0,129200
1560,8.0,5.0,1652.0,482.0,1.0,64.0,40.0,13216.0,3856.0,8.0,25.0,8260.0,2410.0,5.0,2729104.0,796264.0,1652.0,232324.0,482.0,1.0,392500
296,7.0,9.0,2340.0,252.0,1.0,49.0,63.0,16380.0,1764.0,7.0,81.0,21060.0,2268.0,9.0,5475600.0,589680.0,2340.0,63504.0,252.0,1.0,266500
354,7.0,5.0,1382.0,396.0,1.0,49.0,35.0,9674.0,2772.0,7.0,25.0,6910.0,1980.0,5.0,1909924.0,547272.0,1382.0,156816.0,396.0,1.0,177500
970,5.0,7.0,1008.0,384.0,1.0,25.0,35.0,5040.0,1920.0,5.0,49.0,7056.0,2688.0,7.0,1016064.0,387072.0,1008.0,147456.0,384.0,1.0,139500
884,6.0,5.0,1396.0,440.0,1.0,36.0,30.0,8376.0,2640.0,6.0,25.0,6980.0,2200.0,5.0,1948816.0,614240.0,1396.0,193600.0,440.0,1.0,170000
1894,6.0,7.0,2154.0,539.0,1.0,36.0,42.0,12924.0,3234.0,6.0,49.0,15078.0,3773.0,7.0,4639716.0,1161006.0,2154.0,290521.0,539.0,1.0,224500
450,8.0,5.0,2400.0,730.0,1.0,64.0,40.0,19200.0,5840.0,8.0,25.0,12000.0,3650.0,5.0,5760000.0,1752000.0,2400.0,532900.0,730.0,1.0,290000
2031,7.0,4.0,1818.0,240.0,1.0,49.0,28.0,12726.0,1680.0,7.0,16.0,7272.0,960.0,4.0,3305124.0,436320.0,1818.0,57600.0,240.0,1.0,169500
949,7.0,5.0,1710.0,550.0,1.0,49.0,35.0,11970.0,3850.0,7.0,25.0,8550.0,2750.0,5.0,2924100.0,940500.0,1710.0,302500.0,550.0,1.0,240000
1907,5.0,6.0,1150.0,288.0,1.0,25.0,30.0,5750.0,1440.0,5.0,36.0,6900.0,1728.0,6.0,1322500.0,331200.0,1150.0,82944.0,288.0,1.0,144000
1906,6.0,6.0,1977.0,540.0,1.0,36.0,36.0,11862.0,3240.0,6.0,36.0,11862.0,3240.0,6.0,3908529.0,1067580.0,1977.0,291600.0,540.0,1.0,165000
549,6.0,5.0,1332.0,542.0,1.0,36.0,30.0,7992.0,3252.0,6.0,25.0,6660.0,2710.0,5.0,1774224.0,721944.0,1332.0,293764.0,542.0,1.0,145000
243,5.0,3.0,1298.0,504.0,1.0,25.0,15.0,6490.0,2520.0,5.0,9.0,3894.0,1512.0,3.0,1684804.0,654192.0,1298.0,254016.0,504.0,1.0,114000
1697,8.0,5.0,1973.0,895.0,1.0,64.0,40.0,15784.0,7160.0,8.0,25.0,9865.0,4475.0,5.0,3892729.0,1765835.0,1973.0,801025.0,895.0,1.0,395000
2365,6.0,5.0,1092.0,440.0,1.0,36.0,30.0,6552.0,2640.0,6.0,25.0,5460.0,2200.0,5.0,1192464.0,480480.0,1092.0,193600.0,440.0,1.0,105500
310,8.0,5.0,1916.0,741.0,1.0,64.0,40.0,15328.0,5928.0,8.0,25.0,9580.0,3705.0,5.0,3671056.0,1419756.0,1916.0,549081.0,741.0,1.0,254900
1961,5.0,3.0,1238.0,357.0,1.0,25.0,15.0,6190.0,1785.0,5.0,9.0,3714.0,1071.0,3.0,1532644.0,441966.0,1238.0,127449.0,357.0,1.0,102000
849,7.0,5.0,1840.0,622.0,1.0,49.0,35.0,12880.0,4354.0,7.0,25.0,9200.0,3110.0,5.0,3385600.0,1144480.0,1840.0,386884.0,622.0,1.0,230000
2018,5.0,8.0,1513.0,180.0,1.0,25.0,40.0,7565.0,900.0,5.0,64.0,12104.0,1440.0,8.0,2289169.0,272340.0,1513.0,32400.0,180.0,1.0,137500
1328,5.0,7.0,1143.0,288.0,1.0,25.0,35.0,5715.0,1440.0,5.0,49.0,8001.0,2016.0,7.0,1306449.0,329184.0,1143.0,82944.0,288.0,1.0,138000
801,6.0,5.0,1338.0,576.0,1.0,36.0,30.0,8028.0,3456.0,6.0,25.0,6690.0,2880.0,5.0,1790244.0,770688.0,1338.0,331776.0,576.0,1.0,156500
400,4.0,7.0,864.0,463.0,1.0,16.0,28.0,3456.0,1852.0,4.0,49.0,6048.0,3241.0,7.0,746496.0,400032.0,864.0,214369.0,463.0,1.0,124500
1650,7.0,6.0,1969.0,534.0,1.0,49.0,42.0,13783.0,3738.0,7.0,36.0,11814.0,3204.0,6.0,3876961.0,1051446.0,1969.0,285156.0,534.0,1.0,190000
1084,7.0,5.0,1266.0,388.0,1.0,49.0,35.0,8862.0,2716.0,7.0,25.0,6330.0,1940.0,5.0,1602756.0,491208.0,1266.0,150544.0,388.0,1.0,159895
1522,5.0,6.0,2601.0,621.0,1.0,25.0,30.0,13005.0,3105.0,5.0,36.0,15606.0,3726.0,6.0,6765201.0,1615221.0,2601.0,385641.0,621.0,1.0,189000
2496,5.0,6.0,912.0,0.0,1.0,25.0,30.0,4560.0,0.0,5.0,36.0,5472.0,0.0,6.0,831744.0,0.0,912.0,0.0,0.0,1.0,124000
220,5.0,6.0,1392.0,528.0,1.0,25.0,30.0,6960.0,2640.0,5.0,36.0,8352.0,3168.0,6.0,1937664.0,734976.0,1392.0,278784.0,528.0,1.0,121500
1254,5.0,5.0,1824.0,484.0,2.0,25.0,25.0,9120.0,2420.0,10.0,25.0,9120.0,2420.0,10.0,3326976.0,882816.0,3648.0,234256.0,968.0,4.0,146000
1443,7.0,5.0,1823.0,626.0,1.0,49.0,35.0,12761.0,4382.0,7.0,25.0,9115.0,3130.0,5.0,3323329.0,1141198.0,1823.0,391876.0,626.0,1.0,235000
2885,8.0,5.0,1646.0,525.0,1.0,64.0,40.0,13168.0,4200.0,8.0,25.0,8230.0,2625.0,5.0,2709316.0,864150.0,1646.0,275625.0,525.0,1.0,300000
2920,4.0,7.0,1092.0,0.0,1.0,16.0,28.0,4368.0,0.0,4.0,49.0,7644.0,0.0,7.0,1192464.0,0.0,1092.0,0.0,0.0,1.0,90500
1197,5.0,5.0,1728.0,576.0,2.0,25.0,25.0,8640.0,2880.0,10.0,25.0,8640.0,2880.0,10.0,2985984.0,995328.0,3456.0,331776.0,1152.0,4.0,142600
848,7.0,5.0,1573.0,544.0,1.0,49.0,35.0,11011.0,3808.0,7.0,25.0,7865.0,2720.0,5.0,2474329.0,855712.0,1573.0,295936.0,544.0,1.0,227000
926,7.0,6.0,2480.0,400.0,2.0,49.0,42.0,17360.0,2800.0,14.0,36.0,14880.0,2400.0,12.0,6150400.0,992000.0,4960.0,160000.0,800.0,4.0,205000
2158,8.0,5.0,1341.0,482.0,1.0,64.0,40.0,10728.0,3856.0,8.0,25.0,6705.0,2410.0,5.0,1798281.0,646362.0,1341.0,232324.0,482.0,1.0,246900
1555,4.0,7.0,1361.0,185.0,1.0,16.0,28.0,5444.0,740.0,4.0,49.0,9527.0,1295.0,7.0,1852321.0,251785.0,1361.0,34225.0,185.0,1.0,89000
278,4.0,5.0,1120.0,480.0,1.0,16.0,20.0,4480.0,1920.0,4.0,25.0,5600.0,2400.0,5.0,1254400.0,537600.0,1120.0,230400.0,480.0,1.0,64000
2522,8.0,5.0,1226.0,484.0,1.0,64.0,40.0,9808.0,3872.0,8.0,25.0,6130.0,2420.0,5.0,1503076.0,593384.0,1226.0,234256.0,484.0,1.0,170000
434,9.0,5.0,2822.0,1020.0,1.0,81.0,45.0,25398.0,9180.0,9.0,25.0,14110.0,5100.0,5.0,7963684.0,2878440.0,2822.0,1040400.0,1020.0,1.0,582933
2683,6.0,6.0,1103.0,440.0,1.0,36.0,36.0,6618.0,2640.0,6.0,36.0,6618.0,2640.0,6.0,1216609.0,485320.0,1103.0,193600.0,440.0,1.0,110500
2173,6.0,6.0,1179.0,622.0,1.0,36.0,36.0,7074.0,3732.0,6.0,36.0,7074.0,3732.0,6.0,1390041.0,733338.0,1179.0,386884.0,622.0,1.0,110000
894,5.0,9.0,698.0,0.0,1.0,25.0,45.0,3490.0,0.0,5.0,81.0,6282.0,0.0,9.0,487204.0,0.0,698.0,0.0,0.0,1.0,118000
1066,7.0,5.0,2046.0,871.0,1.0,49.0,35.0,14322.0,6097.0,7.0,25.0,10230.0,4355.0,5.0,4186116.0,1782066.0,2046.0,758641.0,871.0,1.0,284000
1261,6.0,6.0,1716.0,490.0,1.0,36.0,36.0,10296.0,2940.0,6.0,36.0,10296.0,2940.0,6.0,2944656.0,840840.0,1716.0,240100.0,490.0,1.0,171000
537,7.0,5.0,1812.0,478.0,1.0,49.0,35.0,12684.0,3346.0,7.0,25.0,9060.0,2390.0,5.0,3283344.0,866136.0,1812.0,228484.0,478.0,1.0,193000
2301,5.0,6.0,1178.0,502.0,1.0,25.0,30.0,5890.0,2510.0,5.0,36.0,7068.0,3012.0,6.0,1387684.0,591356.0,1178.0,252004.0,502.0,1.0,135000
2854,7.0,8.0,1636.0,288.0,1.0,49.0,56.0,11452.0,2016.0,7.0,64.0,13088.0,2304.0,8.0,2676496.0,471168.0,1636.0,82944.0,288.0,1.0,167000
2649,4.0,5.0,864.0,528.0,1.0,16.0,20.0,3456.0,2112.0,4.0,25.0,4320.0,2640.0,5.0,746496.0,456192.0,864.0,278784.0,528.0,1.0,105000
2776,7.0,5.0,1588.0,472.0,1.0,49.0,35.0,11116.0,3304.0,7.0,25.0,7940.0,2360.0,5.0,2521744.0,749536.0,1588.0,222784.0,472.0,1.0,214000
2403,8.0,5.0,1914.0,746.0,1.0,64.0,40.0,15312.0,5968.0,8.0,25.0,9570.0,3730.0,5.0,3663396.0,1427844.0,1914.0,556516.0,746.0,1.0,279000
2355,6.0,6.0,1875.0,485.0,1.0,36.0,36.0,11250.0,2910.0,6.0,36.0,11250.0,2910.0,6.0,3515625.0,909375.0,1875.0,235225.0,485.0,1.0,184500
1983,3.0,7.0,1183.0,308.0,1.0,9.0,21.0,3549.0,924.0,3.0,49.0,8281.0,2156.0,7.0,1399489.0,364364.0,1183.0,94864.0,308.0,1.0,120000
547,6.0,6.0,1730.0,528.0,1.0,36.0,36.0,10380.0,3168.0,6.0,36.0,10380.0,3168.0,6.0,2992900.0,913440.0,1730.0,278784.0,528.0,1.0,171500
1842,7.0,5.0,1250.0,528.0,1.0,49.0,35.0,8750.0,3696.0,7.0,25.0,6250.0,2640.0,5.0,1562500.0,660000.0,1250.0,278784.0,528.0,1.0,164700
2748,6.0,4.0,2559.0,506.0,1.0,36.0,24.0,15354.0,3036.0,6.0,16.0,10236.0,2024.0,4.0,6548481.0,1294854.0,2559.0,256036.0,506.0,1.0,209000
2425,7.0,5.0,1548.0,388.0,1.0,49.0,35.0,10836.0,2716.0,7.0,25.0,7740.0,1940.0,5.0,2396304.0,600624.0,1548.0,150544.0,388.0,1.0,225000
2837,5.0,3.0,1184.0,0.0,1.0,25.0,15.0,5920.0,0.0,5.0,9.0,3552.0,0.0,3.0,1401856.0,0.0,1184.0,0.0,0.0,1.0,81000
2456,8.0,5.0,1670.0,928.0,1.0,64.0,40.0,13360.0,7424.0,8.0,25.0,8350.0,4640.0,5.0,2788900.0,1549760.0,1670.0,861184.0,928.0,1.0,336820
2114,7.0,5.0,2062.0,454.0,1.0,49.0,35.0,14434.0,3178.0,7.0,25.0,10310.0,2270.0,5.0,4251844.0,936148.0,2062.0,206116.0,454.0,1.0,277000
1890,5.0,7.0,894.0,312.0,1.0,25.0,35.0,4470.0,1560.0,5.0,49.0,6258.0,2184.0,7.0,799236.0,278928.0,894.0,97344.0,312.0,1.0,117600
621,6.0,8.0,1668.0,271.0,1.0,36.0,48.0,10008.0,1626.0,6.0,64.0,13344.0,2168.0,8.0,2782224.0,452028.0,1668.0,73441.0,271.0,1.0,140000
1427,9.0,5.0,1766.0,874.0,1.0,81.0,45.0,15894.0,7866.0,9.0,25.0,8830.0,4370.0,5.0,3118756.0,1543484.0,1766.0,763876.0,874.0,1.0,395039
1728,6.0,5.0,1496.0,572.0,1.0,36.0,30.0,8976.0,3432.0,6.0,25.0,7480.0,2860.0,5.0,2238016.0,855712.0,1496.0,327184.0,572.0,1.0,181755
2472,7.0,5.0,1400.0,612.0,1.0,49.0,35.0,9800.0,4284.0,7.0,25.0,7000.0,3060.0,5.0,1960000.0,856800.0,1400.0,374544.0,612.0,1.0,186800
610,5.0,6.0,2140.0,549.0,1.0,25.0,30.0,10700.0,2745.0,5.0,36.0,12840.0,3294.0,6.0,4579600.0,1174860.0,2140.0,301401.0,549.0,1.0,177500
1950,4.0,6.0,968.0,216.0,1.0,16.0,24.0,3872.0,864.0,4.0,36.0,5808.0,1296.0,6.0,937024.0,209088.0,968.0,46656.0,216.0,1.0,64500
94,7.0,5.0,1488.0,506.0,1.0,49.0,35.0,10416.0,3542.0,7.0,25.0,7440.0,2530.0,5.0,2214144.0,752928.0,1488.0,256036.0,506.0,1.0,260000
1745,7.0,5.0,1266.0,388.0,1.0,49.0,35.0,8862.0,2716.0,7.0,25.0,6330.0,1940.0,5.0,1602756.0,491208.0,1266.0,150544.0,388.0,1.0,185485
744,5.0,7.0,875.0,180.0,1.0,25.0,35.0,4375.0,900.0,5.0,49.0,6125.0,1260.0,7.0,765625.0,157500.0,875.0,32400.0,180.0,1.0,105000
1859,6.0,7.0,1855.0,512.0,1.0,36.0,42.0,11130.0,3072.0,6.0,49.0,12985.0,3584.0,7.0,3441025.0,949760.0,1855.0,262144.0,512.0,1.0,187000
2343,7.0,7.0,1621.0,440.0,1.0,49.0,49.0,11347.0,3080.0,7.0,49.0,11347.0,3080.0,7.0,2627641.0,713240.0,1621.0,193600.0,440.0,1.0,202500
1713,7.0,5.0,1614.0,878.0,1.0,49.0,35.0,11298.0,6146.0,7.0,25.0,8070.0,4390.0,5.0,2604996.0,1417092.0,1614.0,770884.0,878.0,1.0,245700
1816,6.0,5.0,1266.0,283.0,1.0,36.0,30.0,7596.0,1698.0,6.0,25.0,6330.0,1415.0,5.0,1602756.0,358278.0,1266.0,80089.0,283.0,1.0,128000
2390,8.0,5.0,2098.0,878.0,1.0,64.0,40.0,16784.0,7024.0,8.0,25.0,10490.0,4390.0,5.0,4401604.0,1842044.0,2098.0,770884.0,878.0,1.0,275500
364,7.0,5.0,1983.0,490.0,1.0,49.0,35.0,13881.0,3430.0,7.0,25.0,9915.0,2450.0,5.0,3932289.0,971670.0,1983.0,240100.0,490.0,1.0,225000
684,5.0,5.0,1183.0,288.0,1.0,25.0,25.0,5915.0,1440.0,5.0,25.0,5915.0,1440.0,5.0,1399489.0,340704.0,1183.0,82944.0,288.0,1.0,138000
32,6.0,5.0,1092.0,264.0,1.0,36.0,30.0,6552.0,1584.0,6.0,25.0,5460.0,1320.0,5.0,1192464.0,288288.0,1092.0,69696.0,264.0,1.0,88000
1698,9.0,5.0,2643.0,694.0,1.0,81.0,45.0,23787.0,6246.0,9.0,25.0,13215.0,3470.0,5.0,6985449.0,1834242.0,2643.0,481636.0,694.0,1.0,380000
1129,8.0,5.0,1660.0,660.0,1.0,64.0,40.0,13280.0,5280.0,8.0,25.0,8300.0,3300.0,5.0,2755600.0,1095600.0,1660.0,435600.0,660.0,1.0,256000
165,5.0,7.0,900.0,576.0,1.0,25.0,35.0,4500.0,2880.0,5.0,49.0,6300.0,4032.0,7.0,810000.0,518400.0,900.0,331776.0,576.0,1.0,134800
935,6.0,6.0,1229.0,462.0,1.0,36.0,36.0,7374.0,2772.0,6.0,36.0,7374.0,2772.0,6.0,1510441.0,567798.0,1229.0,213444.0,462.0,1.0,121000
1802,7.0,6.0,1761.0,578.0,1.0,49.0,42.0,12327.0,4046.0,7.0,36.0,10566.0,3468.0,6.0,3101121.0,1017858.0,1761.0,334084.0,578.0,1.0,227875
250,8.0,5.0,1694.0,776.0,1.0,64.0,40.0,13552.0,6208.0,8.0,25.0,8470.0,3880.0,5.0,2869636.0,1314544.0,1694.0,602176.0,776.0,1.0,245350
2668,5.0,7.0,1248.0,0.0,2.0,25.0,35.0,6240.0,0.0,10.0,49.0,8736.0,0.0,14.0,1557504.0,0.0,2496.0,0.0,0.0,4.0,93500
236,5.0,5.0,835.0,366.0,1.0,25.0,25.0,4175.0,1830.0,5.0,25.0,4175.0,1830.0,5.0,697225.0,305610.0,835.0,133956.0,366.0,1.0,83000
2117,6.0,5.0,1953.0,501.0,1.0,36.0,30.0,11718.0,3006.0,6.0,25.0,9765.0,2505.0,5.0,3814209.0,978453.0,1953.0,251001.0,501.0,1.0,240000
2029,5.0,4.0,1173.0,240.0,1.0,25.0,20.0,5865.0,1200.0,5.0,16.0,4692.0,960.0,4.0,1375929.0,281520.0,1173.0,57600.0,240.0,1.0,113000
636,6.0,7.0,1215.0,297.0,1.0,36.0,42.0,7290.0,1782.0,6.0,49.0,8505.0,2079.0,7.0,1476225.0,360855.0,1215.0,88209.0,297.0,1.0,155000
1155,6.0,8.0,912.0,288.0,1.0,36.0,48.0,5472.0,1728.0,6.0,64.0,7296.0,2304.0,8.0,831744.0,262656.0,912.0,82944.0,288.0,1.0,142000
739,6.0,7.0,904.0,180.0,1.0,36.0,42.0,5424.0,1080.0,6.0,49.0,6328.0,1260.0,7.0,817216.0,162720.0,904.0,32400.0,180.0,1.0,119000
1608,6.0,7.0,1750.0,423.0,1.0,36.0,42.0,10500.0,2538.0,6.0,49.0,12250.0,2961.0,7.0,3062500.0,740250.0,1750.0,178929.0,423.0,1.0,160000
1087,6.0,5.0,1593.0,398.0,1.0,36.0,30.0,9558.0,2388.0,6.0,25.0,7965.0,1990.0,5.0,2537649.0,634014.0,1593.0,158404.0,398.0,1.0,193000
1774,8.0,5.0,2202.0,517.0,1.0,64.0,40.0,17616.0,4136.0,8.0,25.0,11010.0,2585.0,5.0,4848804.0,1138434.0,2202.0,267289.0,517.0,1.0,263000
2816,7.0,5.0,1310.0,400.0,1.0,49.0,35.0,9170.0,2800.0,7.0,25.0,6550.0,2000.0,5.0,1716100.0,524000.0,1310.0,160000.0,400.0,1.0,164990
2194,4.0,6.0,948.0,280.0,1.0,16.0,24.0,3792.0,1120.0,4.0,36.0,5688.0,1680.0,6.0,898704.0,265440.0,948.0,78400.0,280.0,1.0,119000
523,8.0,5.0,1448.0,692.0,1.0,64.0,40.0,11584.0,5536.0,8.0,25.0,7240.0,3460.0,5.0,2096704.0,1002016.0,1448.0,478864.0,692.0,1.0,238500
2767,7.0,5.0,1533.0,576.0,1.0,49.0,35.0,10731.0,4032.0,7.0,25.0,7665.0,2880.0,5.0,2350089.0,883008.0,1533.0,331776.0,576.0,1.0,280000
1837,8.0,5.0,1565.0,476.0,1.0,64.0,40.0,12520.0,3808.0,8.0,25.0,7825.0,2380.0,5.0,2449225.0,744940.0,1565.0,226576.0,476.0,1.0,193800
2284,5.0,7.0,1060.0,572.0,1.0,25.0,35.0,5300.0,2860.0,5.0,49.0,7420.0,4004.0,7.0,1123600.0,606320.0,1060.0,327184.0,572.0,1.0,129900
1434,5.0,5.0,990.0,672.0,1.0,25.0,25.0,4950.0,3360.0,5.0,25.0,4950.0,3360.0,5.0,980100.0,665280.0,990.0,451584.0,672.0,1.0,145000
2794,8.0,5.0,1787.0,748.0,1.0,64.0,40.0,14296.0,5984.0,8.0,25.0,8935.0,3740.0,5.0,3193369.0,1336676.0,1787.0,559504.0,748.0,1.0,275000
2625,3.0,4.0,1040.0,400.0,2.0,9.0,12.0,3120.0,1200.0,6.0,16.0,4160.0,1600.0,8.0,1081600.0,416000.0,2080.0,160000.0,800.0,4.0,81400
794,5.0,6.0,1089.0,252.0,1.0,25.0,30.0,5445.0,1260.0,5.0,36.0,6534.0,1512.0,6.0,1185921.0,274428.0,1089.0,63504.0,252.0,1.0,125000
708,4.0,6.0,861.0,288.0,1.0,16.0,24.0,3444.0,1152.0,4.0,36.0,5166.0,1728.0,6.0,741321.0,247968.0,861.0,82944.0,288.0,1.0,80000
286,5.0,6.0,1296.0,260.0,1.0,25.0,30.0,6480.0,1300.0,5.0,36.0,7776.0,1560.0,6.0,1679616.0,336960.0,1296.0,67600.0,260.0,1.0,104000
62,7.0,5.0,1720.0,527.0,1.0,49.0,35.0,12040.0,3689.0,7.0,25.0,8600.0,2635.0,5.0,2958400.0,906440.0,1720.0,277729.0,527.0,1.0,260400
1647,7.0,7.0,1479.0,484.0,1.0,49.0,49.0,10353.0,3388.0,7.0,49.0,10353.0,3388.0,7.0,2187441.0,715836.0,1479.0,234256.0,484.0,1.0,176000
2054,5.0,4.0,1040.0,264.0,1.0,25.0,20.0,5200.0,1320.0,5.0,16.0,4160.0,1056.0,4.0,1081600.0,274560.0,1040.0,69696.0,264.0,1.0,123000
1102,9.0,5.0,2172.0,687.0,1.0,81.0,45.0,19548.0,6183.0,9.0,25.0,10860.0,3435.0,5.0,4717584.0,1492164.0,2172.0,471969.0,687.0,1.0,291000
654,6.0,6.0,972.0,240.0,1.0,36.0,36.0,5832.0,1440.0,6.0,36.0,5832.0,1440.0,6.0,944784.0,233280.0,972.0,57600.0,240.0,1.0,132000
1089,6.0,5.0,1456.0,400.0,1.0,36.0,30.0,8736.0,2400.0,6.0,25.0,7280.0,2000.0,5.0,2119936.0,582400.0,1456.0,160000.0,400.0,1.0,176000
604,5.0,6.0,1728.0,576.0,1.0,25.0,30.0,8640.0,2880.0,5.0,36.0,10368.0,3456.0,6.0,2985984.0,995328.0,1728.0,331776.0,576.0,1.0,177625
